track title,sc_url,lyrics_title,sutra,genres,instruments,ep_title,ep_url,ep_track_number,ep_total_tracks,playlist_names_clean,playlist_count,play_count,like_count,repost_count,comment_count,duration,created_at,bpm,artwork_url,waveform_url,soundcloud genre,tags,description,license,track_type,purchase_url,download_url,track_id,lyrics_id
[04] We Live Not By Lies - GROWsutra Psychedelic Piano Cello INDIE,https://soundcloud.com/bananasutra/04-we-live-not-by-lies-growsutra-psychedelic-piano-cello-indie-4,We Live Not By Lies,GROWsutra,INDIE,"cello,piano",We Live Not By Lies ⚬ EPx12 ⚬ GROWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/we-live-not-by-lies-epx12-growsutra-revolution-ring,4,12,"KNOWsutra : (naked) TRUTH,INDIEsutra,GROWsutra where we be brave",3,1751,19,0,0,3:06,,,https://i1.sndcdn.com/artworks-aUUxzKo6oEXsOIfq-vtqUJA-t500x500.png,https://wave.sndcdn.com/2D0gLkYjB8w8_m.json,Soundtrack,"psychedelic,acoustic,gipsy fusion,News & Politics,Religion & Spirituality,peace prayer,revolt now,truth matters,burlesque,storytelling","When did (soundtracks made of) lies became the new normal?  When did reason and consent became nothing but(t) a meme? When did gaslighting became fair play?... I'm asking because (I promise you, kids!) the music of life wasn't always that fool-on openly rotten bananas ftw 🃏🍌🎶 #revoltnow  EPx12 flows psychedelic DUB ❯ INDIE ❯ LOFI ❯ BURLESQUE ❯ ROCK  ⚬⚬⚬ @bananasutra #lyrics (variations):  [Intro] We live not by lies… We rise where truth lies.  [Verse 1] Kings built ballrooms on ego fume, Shameless doofus duck dick gloom & doom, People watched ‘em orange mimes, And laughed with ‘em memes of times...  [Chorus] But we live not by lies,  We know what one denies, And we question the whys, with our wide-open eyes.  [Verse 2] Some preached in suit, and sold us fear,  Some gilded God, oh Jesus, dear. But angels warned of holy fraud,  And sprinkled divine on the flawed.  [Chorus] Know we live not by lies,  We blow what one denies, As we outgrow the whys, And flow, wide-open eyes.  [Bridge] Maybe they sold their souls for real, Maybe they bought what they can't feel, But truth ... she cares and hums akin, True salvation’s under our skin.  [Chorus] Outgrow what one denies, Let us live not by lies,  We must question the whys, with our wide-open eyes.  ⚬⚬⚬",all-rights-reserved,,,,2211706565,L-273
Everybody Knows • FLOWsutra Freedom Magic Cello Prayer INDIE.wav,https://soundcloud.com/bananasutra/everybody-knows-o-flowsutra,Everybody Knows,FLOWsutra,INDIE,cello,,,,,"KNOWsutra : (naked) TRUTH,INDIEsutra,SINGLEsutra Exclusive SoundCloud (woo),FLOWsutra where time is space",4,2233,60,5,3,4:08,2025-10-03 23:05,,https://i1.sndcdn.com/artworks-hzl8IkFwQtcZGHmA-kwFITw-t500x500.jpg,https://wave.sndcdn.com/xE1UZbBrkx1h_m.json,Indie,,"Everybody Knows (Prayer is Free) 🎻 🎼 FLOWsutra Cello Freedom Magic Indie Folk Song 🕊️🪄✨  Every ​⁠@bananasutra song is a humble pep talk (at least to myself;), an agnostic prayer of sorts—this one was inspired by #leonardcohen #peace #poetry minus #theirony (bc I’m nowhere as cool as Leonard ;)  “Everybody Knows” Lyrics:  [Verse 1] Can we forget the foolishness, just for tonight? Can we forget the hatred, step into the light? Can we set it all down, hold each other tight?  [Chorus] ‘Cause everybody knows we can’t fight hate with more hatred, Everybody knows we can’t win love with fear, Everybody knows we can’t cure pain with vengeance, Everybody knows we won’t find truth if we’re insincere.  [Verse 2] Can we forgive the drama, give each other grace? Can we release the dogma, let it find its place? Can we heal the trauma, start a new embrace?  [Chorus] ‘Cause everybody knows we can’t beat fire with fire, Everybody knows we can’t lift chains with chains, Everybody knows we can’t find peace with anger, Everybody knows we won’t heal wounds with blame.  [Verse 3] Can we silence the noise, just one quiet night? Can we look past our faults, give up the fight? Can we let it go, step into the light?  [Chorus] ’Cause everybody knows we can’t crush fear with more fear, Everybody knows we can’t make joy from lies, Everybody knows that the answer’s in kindness, Everybody knows we’ll fall if we never rise.  [Outro] Yeah, everybody knows… but does anyone care? Everybody talks, but is anyone there? Everybody’s waiting, but will anyone dare? Everybody knows… but only love can repair.",all-rights-reserved,,,,2181949463,L-72
[0] How do kids learn • Destiny JAZZsutra (high),https://soundcloud.com/bananasutra/0-how-do-kids-learn-destiny-jazzsutra-high-1,How Do Kids Learn Now?,KNOWsutra,"JAZZ,BLUES,DUB",,But(t) How you Kids Learn Now? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/butt-how-you-kids-learn-now-epx9-vol-01,1,9,"KNOWsutra : (naked) TRUTH,JAZZsutra,GROWsutra where we be brave",3,377,7,0,0,4:02,2025-04-14 18:55,,https://i1.sndcdn.com/artworks-s7JwXEm6wQmnuT1J-ySHR0g-t500x500.png,https://wave.sndcdn.com/diz0WBNmuykE_m.json,Folk & Singer-Songwriter,"Soundtrack,soul,News & Politics,fotus","I  don't have kids... but(t) I worry for 'em, and the future. you know? For example, how are kids supposed to learn and understand the difference between right & wrong, or the principles of ""liberty, equality, fraternity"", when the leader of the nation (in theory, a role model no? lol) is a convicted Felon driven by greed, cruelty, and zero ethical values? How?! Hoooow? Sigh...   If only we could measure the true (tragic) cost of FOTUS Machiavellian Slaughter of our constitutional rights, and the law in general. Or at least educate the Great people of Murica, by publishing National and International #democracy dashboard index that clearly show this country is the class dunce in pretty much everything that matters long term? PRO-life people, for example, how about looking at a comparative infant mortality rate on the daily? Did you know Cuba, and basically most other countries (!) are significantly safer place to have a baby, i.e. keep the baby & mother alive as opposed to not...  I hear grandiose narcissists and Christian supremacist can't stand #accountability or any form of #SHAME 🏴‍☠️ So, I dunno, man, systematic data-driven comparisons may help wake a few bamboozled brains up, perhaps?! #argh",all-rights-reserved,,,,2078543768,L-100
Feeel The Rhythm (Tell the Truth),https://soundcloud.com/bananasutra/feeel-the-rhythm-tell-the,Tell The Truth,KNOWsutra,"BLUES,JAZZ",,Tell the Truth EP x4 BLUESsutra,https://soundcloud.com/bananasutra/sets/tell-the-truth-ep-x4-bluessutra,3,5,"KNOWsutra : (naked) TRUTH,JAZZsutra,KNOWsutra where questions matter,GROWsutra where we be brave",4,303,6,0,0,3:44,2025-01-22 11:10,,https://i1.sndcdn.com/artworks-1orEckq5nx9HrqGz-OMASFw-t500x500.jpg,https://wave.sndcdn.com/khnetTYcIbRh_m.json,Soundtrack,"Jazz Fusion,Blues,Soulful","Because authentic is the new chic (lol) plain and simple, or not...  ---  @bananasutra lyrics  You can see it shine, that spark in your eyes, A world of meaning, where the real truth lies. Every word you speak, a chance to show who you are, Don’t hide in the fog, let your light shine far.  Stand up straight, with your shoulders back, Speak the truth, stay on the right track. Don’t do what you hate, let the good flow, The best in you, let it always show.  [Chorus] Tell the truth, pay attention, seize the day, Be precise in all you do and say. Dress like the dream, of who you want to be, Promote the best, and live meaningfully.  Be grateful still, through suffering and strife, Plan and work to bring romance to life. Pet the cat, when the street calls you near, But face your fears, with your vision clear.  Keep your house in order, before you critique, The world’s beauty lies in the changes you seek. Every small act, it has meaning, you’ll find, Reality’s built on what matters, not time.  [Chorus] Tell the truth, pay attention, seize the day, Be precise in all you do and say. Dress like the dream, of who you want to be, Promote the best, and live meaningfully.  Imagine yourself, aim and don’t look away, Make every space better, wherever you stay. Be careful who you trust, share wisely your song, Lift others up, and you’ll never go wrong.  [Chorus] Tell the truth, pay attention, seize the day, Be precise in all you do and say. Dress like the dream, of who you want to be, Promote the best, and live meaningfully.  Tell the truth, and watch the world grow bright, In every action, bring your truth to light. Don’t avoid what’s frightening, stand your ground, With purpose and truth, life’s meaning is found.",all-rights-reserved,,,,2015241167,L-231
[02] Joseph Campbell - Hold the Sacred - KNOWsutra Chillhop Piano Psy-LOFI,https://soundcloud.com/bananasutra/02-joseph-campbell-hold-the-sacred-knowsutra-chillhop-piano-psy-lofi-2,Metaphors' Edge (Joseph Campbell's song),KNOWsutra,LOFI,piano,Joseph Campbell's Truth Metaphors ☷ KNOWsutra EPx12,https://soundcloud.com/bananasutra/sets/joseph-campbells-truth-metaphors-knowsutra-epx12,2,12,"KNOWsutra : (naked) TRUTH,LOFIsutra,MANTRAsutra",3,179,5,0,0,3:34,,,https://i1.sndcdn.com/artworks-jy4Ny3sg2PSbdteq-7zc7yg-t500x500.jpg,https://wave.sndcdn.com/ctI9YrRee1wo_m.json,Soundtrack,"philosophy,joseph campbell,truth,metaphor,religion,critical thinking,faith,burlesque,jackicorn","Another KNOWsutra EP, with 12 variations of 3 old songs, about truth and religion—inspired by this quote from the (brilliant, deep, subtle, and lovely) one and only Joseph Campbell: ""Every religion is true one way or another. It is true when understood metaphorically. But when it gets stuck in its own metaphors, interpreting them as facts, then you are in trouble""... because, oh boy, ain't that true, heh Murica?! ;)  @banasutra lyrics x3:  — (V1) Metaphor’s Edge  [Verse 1] On the edge of belief, we teeter and sway, Caught between fact and the words we obey. But a story untold is no story at all, Yet frozen in truth, it leads to our fall.  [Chorus] Oh, take the edge, the metaphor’s kiss, Find the meaning that others may miss. Don’t get stuck in the riddle’s disguise, For only the open can truly be wise.  [Verse 2] Wolves in the sheep’s clothes, prophets of gold, Tell you the gospel, but the message grows cold. The tale is the journey, not the walls that confine, To walk with the wind is to walk with the divine.  [Chorus] Oh, take the edge, the metaphor’s kiss, Find the meaning that others may miss. Don’t get stuck in the riddle’s disguise, For only the open can truly be wise.  — (V2) Sacred Shadows  [Verse 1] Whispers in the dark, they speak of heaven’s gate, A tale so ancient, but twisted by fate. We worship the shadows, forget what they’re for, In the light of the moon, we must search for more.  [Chorus] When the sacred becomes stone, the spirit slips away, You’ll lose the dance of night for the brightness of day. But it’s in the shadow that truth comes to play, Hold the sacred as fluid, don’t let it decay.  [Verse 2] The stars above speak in riddles, in shapes we misread, We build temples of answers, but they’re just what we need. To feel safe in the chaos, to feel known in the void, But if you make it concrete, all the magic’s destroyed.  [Chorus] When the sacred becomes stone, the spirit slips away, You’ll lose the dance of night for the brightness of day. But it’s in the shadow that truth comes to play, Hold the sacred as fluid, don’t let it decay.  — (V3) The Song of the Universe  [Verse 1] Every story’s got a secret, hiding in plain view, It’s a mirror for your soul, shaping what you knew. But you’ll drown in deep illusion, if you take it word for word, When metaphors become the law, meaning gets blurred.  [Chorus] Oh, the trouble with truth, when it’s set in stone, Is that it loses its mystery, leaves you all alone. Dance with the shadows, don’t hold on too tight, For the song of the universe shines in metaphor’s light.  [Verse 2] Priests and prophets, saints and fools, all walk the same line, But the more they cling to “truth,” the further from divine. The symbols are the guideposts, not the end of the road, But some mistake the map for the meaning it showed.  [Chorus] Oh, the trouble with truth, when it’s stuck in the past, Is that it forgets it’s a tale, not a spell meant to last. Dance with the shadows, don’t hold on too tight, For the song of the universe shines in metaphor’s light.",all-rights-reserved,,,,2158380459,L-153
#4 Hard Core : Burlesque Honeysutra,https://soundcloud.com/bananasutra/4-hard-core-honey-bluesutra,Hard Core,KNOWsutra,BURLESQUE,,Hard Core (Questions that Matter) X5,https://soundcloud.com/bananasutra/sets/hard-core-x5,4,5,"KNOWsutra : (naked) TRUTH,Questions for the (kind) POPE in the Sky,BURLESQUEsutra,KNOWsutra where questions matter",4,379,4,0,0,2:26,,,https://i1.sndcdn.com/artworks-TawBy2TG82lsrzx3-SEV7yw-t500x500.png,https://wave.sndcdn.com/41cjh9QEos3q_m.json,Religion & Spirituality,"Jazz & Blues,qotd,philosophy","QOTD: what is most hardcore, at the core?… The fact humans decided infantry (i.e. the predatory act of killing innocent civilians) is a holy necessity, the fact humans decided intimacy (i.e. the celebratory act of loving one another) is an evil blasphemy, or the fact such existential questioning essentially feels like absurd folly? Ha #ahem   — What you call sacred, tell me who’s really blessed?  The march of innocence – we line ‘em up for death  What you call holy – ain't holy to me  Sending kids to battle, while love’s the enemy  [Chorus]  (Hard core!) What you think it means?  (Hard core!) Is it peace or pain?  (Hard core!) Yeah, I wanna know,  What you call the real show?   Privacy, privacy – is it just a disguise?  Smoke and mirrors for the games we hide  Manipulate – can’t say it out loud  Behind closed doors, the truth gets drowned  [Chorus]  (Hard core!) When you twist and lie,  (Hard core!) Calling it alright,  (Hard core!) While you play these games,  Is love really the shame?  What’s the truth? What’s the score?  Tell me, tell me, what’s hardcore?  Is it fair or is it foul,  Bend the rules and make ‘em howl  Not playing fair or just not playing well?  Lines get blurry, only time will tell  What’s most hardcore? Is it love or is it hate?  Is it protecting peace, or just sealing fate?  [Chorus]  (Hard core!) The lies you keep  (Hard core!) Sold under deceit  (Hard core!) Where’s the real shame?  Yeah, you know the name…  (Hard core, hard core!) Just tell me what’s real  (Hard core, hard core) what’s the holy deal?  (Hard core, hard core) tell me what you see,  'Cause hard core – ain't what it used to be. —  “Hard Core” QOTD dedicated to Respect, Aretha Franklin, and all humans curious and #brave enough to dare ponder the hard questions—like, our shared understanding of rights, wrongs, and hard limits—as needed to help foster more empathy, unity, and harmony 🕊️ (amen:) #GROWsutra",all-rights-reserved,,,,1958761615,L-93
#1 Hard Core : Honey JAZZsutra,https://soundcloud.com/bananasutra/1-hard-core-honey-bluesutra,Hard Core,KNOWsutra,JAZZ,,Hard Core (Questions that Matter) X5,https://soundcloud.com/bananasutra/sets/hard-core-x5,1,5,"KNOWsutra : (naked) TRUTH,Questions for the (kind) POPE in the Sky,JAZZsutra,KNOWsutra where questions matter",4,2430,23,0,0,3:27,,,https://i1.sndcdn.com/artworks-TawBy2TG82lsrzx3-SEV7yw-t500x500.png,https://wave.sndcdn.com/dI4YKEDFMrd6_m.json,Religion & Spirituality,"Folk & Singer-Songwriter,Jazz & Blues,deep,consciousness,alterity,hardcore,humanity,banjosutra","QOTD: what is most hardcore, at the core?… The fact humans decided infantry (i.e. the predatory act of killing innocent civilians) is a holy necessity, the fact humans decided intimacy (i.e. the celebratory act of loving one another) is an evil blasphemy, or the fact such existential questioning essentially feels like absurd folly? Ha #ahem   — What you call sacred, tell me who’s really blessed?  The march of innocence – we line ‘em up for death  What you call holy – ain't holy to me  Sending kids to battle, while love’s the enemy  [Chorus]  (Hard core!) What you think it means?  (Hard core!) Is it peace or pain?  (Hard core!) Yeah, I wanna know,  What you call the real show?   Privacy, privacy – is it just a disguise?  Smoke and mirrors for the games we hide  Manipulate – can’t say it out loud  Behind closed doors, the truth gets drowned  [Chorus]  (Hard core!) When you twist and lie,  (Hard core!) Calling it alright,  (Hard core!) While you play these games,  Is love really the shame?  What’s the truth? What’s the score?  Tell me, tell me, what’s hardcore?  Is it fair or is it foul,  Bend the rules and make ‘em howl  Not playing fair or just not playing well?  Lines get blurry, only time will tell  What’s most hardcore? Is it love or is it hate?  Is it protecting peace, or just sealing fate?  [Chorus]  (Hard core!) The lies you keep  (Hard core!) Sold under deceit  (Hard core!) Where’s the real shame?  Yeah, you know the name…  (Hard core, hard core!) Just tell me what’s real  (Hard core, hard core) what’s the holy deal?  (Hard core, hard core) tell me what you see,  'Cause hard core – ain't what it used to be. —  “Hard Core” QOTD dedicated to Respect, Aretha Franklin, and all humans curious and #brave enough to dare ponder the hard questions—like, our shared understanding of rights, wrongs, and hard limits—as needed to help foster more empathy, unity, and harmony 🕊️ (amen:) #GROWsutra",all-rights-reserved,,,,1958761599,L-93
Side A [01] EP Bertrand - The Unhappiness Dance - GROWsutra Jazzy BURLESQUE,https://soundcloud.com/bananasutra/side-a-01-ep-bertrand-the-unhappiness-dance-growsutra-jazzy-burlesque-1,The Conquest of Happiness,KNOWsutra,BURLESQUE,,The Conquest of Happiness (according to Bertrand Russel) ☰ 2 Songs EPx10 ☰ KNOWsutra,https://soundcloud.com/bananasutra/sets/the-conquest-of-happiness-according-to-bertrand-russel-2-songs-epx10-knowsutra,1,10,"KNOWsutra : BERTRAND (mon chéri),BURLESQUEsutra,GROWsutra where we be brave",3,1371,11,1,3,3:22,,,https://i1.sndcdn.com/artworks-mzPTVVzYjzKf5bIY-HeAycA-t500x500.png,https://wave.sndcdn.com/M6Vyp8sch4L4_m.json,Soundtrack,"Philosophy,the conquest of happiness,bertrand russel,indie jazz","The Conquest of Happiness is a 2-songs EPx10 inspired by Bertrand Russell’s 1930 masterpiece—a philosophical field guide for ordinary people trying to build a life that feels real, meaningful, and free. This EP is an homage to Bertrand Russel, and a soundtrack for anyone who’s trying to stay awake, stay kind, stay curious, and stay human… Think of it as a humble and grateful love letter to curiosity, emotional honesty, and the kind of philosophy that makes you sit up straighter and breathe easier… with humor, compassion, and just enough sASS :)  WHAT IS THE CONQUEST OF HAPPINESS? Bertrand Russell wrote this book  because he saw ordinary people suffering unnecessarily—not from tragedy, but from habits of mind, toxic social pressures, and self-inflicted misery. He argued that happiness isn’t a mystery. It’s not a miracle. It’s a skill. And he gave us a map. This EP is my humble attempt at translating that map into music.  SIDE A : “THE UNHAPPINESS DANCE” A song (x5) songs inspired by the forces that drain joy and distort the mind, i.e. the reasons why people tend to feel unhappy—namely, the emotional chaos, the self-sabotage, and the absurdity of modern misery. Russell’s #unhappiness list, simplified: 1. Competition: Always comparing yourself to others.  2. Boredom / Excitement Extremism: Swinging between “numb” and “thrilled” without ever landing in contentment.  3. Fatigue: Overwork, stress, and no margin for joy.  4. Envy: Measuring your worth by what others have.  5. Guilt & Moral Self-Torment:  Beating yourself up for being human.  6. Fear of Public Opinion: Living your life under imagined surveillance.  SIDE B : “THE CONQUEST OF HAPPINESS” A song (x5) about what actually creates lasting well-being, what makes people truly happy. These songs waltz through the antidotes: curiosity, connection, creativity, pleasure, laughter, kindness, courage, and the everyday magic that makes life feel like life. Russell’s #happiness list, simplified: 1. Zest: Being genuinely interested in life.  2. Affection: Love given and love received.  3. Meaningful Work: Not necessarily glamorous, but engaging.  4. Wide Interests: Multiple passions, not one obsession.  5. Effort & Resilience: The willingness to grow, to try, to adapt.  6. Impersonal Interests: Joy in things outside the self (nature, ideas, art).  7. A Sense of Purpose: Living for something larger than ego.  WHY THIS MATTERS NOW? Because we’re living in a time of distraction, polarization, loneliness, and algorithmic noise that quietly eats away at our sense of self… Because people are anxious, burnt out, overstimulated, overwhelmed, and under-nourished in the soul. And because Russell’s wisdom—nearly 100 years old—feels like it was written yesterday, for the world we’re in right now.  ☰☰☰ NOTE: Lyrics matter, and I’d gladly share mine upon request, as always. But Soundcloud description length is limited, and for this EP, I wanted to tell you more about Bertrand instead of sharing lyrics, because he is a gift to humanity… and, in a world gone unhappy bananas, I hope he may help inspire you to find your path(s) to #happy, too. Look him up <3",all-rights-reserved,,,,2213380424,L-244
Side B [05] EP Bertrand - The Conquest of Happiness - GROWsutra Sweet Waltz BURLESQUE,https://soundcloud.com/bananasutra/side-b-05-ep-bertrand-the-conquest-of-happiness-growsutra-sweet-waltz-burlesque-10,The Conquest of Happiness,KNOWsutra,BURLESQUE,,The Conquest of Happiness (according to Bertrand Russel) ☰ 2 Songs EPx10 ☰ KNOWsutra,https://soundcloud.com/bananasutra/sets/the-conquest-of-happiness-according-to-bertrand-russel-2-songs-epx10-knowsutra,10,10,"KNOWsutra : BERTRAND (mon chéri),BURLESQUEsutra,GROWsutra where we be brave",3,303,5,0,0,4:38,,,https://i1.sndcdn.com/artworks-mzPTVVzYjzKf5bIY-HeAycA-t500x500.png,https://wave.sndcdn.com/esjHNu87JvEW_m.json,Soundtrack,"Philosophy,the conquest of happiness,bertrand russel,indie jazz","The Conquest of Happiness is a 2-songs EPx10 inspired by Bertrand Russell’s 1930 masterpiece—a philosophical field guide for ordinary people trying to build a life that feels real, meaningful, and free. This EP is an homage to Bertrand Russel, and a soundtrack for anyone who’s trying to stay awake, stay kind, stay curious, and stay human… Think of it as a humble and grateful love letter to curiosity, emotional honesty, and the kind of philosophy that makes you sit up straighter and breathe easier… with humor, compassion, and just enough sASS :)  WHAT IS THE CONQUEST OF HAPPINESS? Bertrand Russell wrote this book  because he saw ordinary people suffering unnecessarily—not from tragedy, but from habits of mind, toxic social pressures, and self-inflicted misery. He argued that happiness isn’t a mystery. It’s not a miracle. It’s a skill. And he gave us a map. This EP is my humble attempt at translating that map into music.  SIDE A : “THE UNHAPPINESS DANCE” A song (x5) songs inspired by the forces that drain joy and distort the mind, i.e. the reasons why people tend to feel unhappy—namely, the emotional chaos, the self-sabotage, and the absurdity of modern misery. Russell’s #unhappiness list, simplified: 1. Competition: Always comparing yourself to others.  2. Boredom / Excitement Extremism: Swinging between “numb” and “thrilled” without ever landing in contentment.  3. Fatigue: Overwork, stress, and no margin for joy.  4. Envy: Measuring your worth by what others have.  5. Guilt & Moral Self-Torment:  Beating yourself up for being human.  6. Fear of Public Opinion: Living your life under imagined surveillance.  SIDE B : “THE CONQUEST OF HAPPINESS” A song (x5) about what actually creates lasting well-being, what makes people truly happy. These songs waltz through the antidotes: curiosity, connection, creativity, pleasure, laughter, kindness, courage, and the everyday magic that makes life feel like life. Russell’s #happiness list, simplified: 1. Zest: Being genuinely interested in life.  2. Affection: Love given and love received.  3. Meaningful Work: Not necessarily glamorous, but engaging.  4. Wide Interests: Multiple passions, not one obsession.  5. Effort & Resilience: The willingness to grow, to try, to adapt.  6. Impersonal Interests: Joy in things outside the self (nature, ideas, art).  7. A Sense of Purpose: Living for something larger than ego.  WHY THIS MATTERS NOW? Because we’re living in a time of distraction, polarization, loneliness, and algorithmic noise that quietly eats away at our sense of self… Because people are anxious, burnt out, overstimulated, overwhelmed, and under-nourished in the soul. And because Russell’s wisdom—nearly 100 years old—feels like it was written yesterday, for the world we’re in right now.  ☰☰☰ NOTE: Lyrics matter, and I’d gladly share mine upon request, as always. But Soundcloud description length is limited, and for this EP, I wanted to tell you more about Bertrand instead of sharing lyrics, because he is a gift to humanity… and, in a world gone unhappy bananas, I hope he may help inspire you to find your path(s) to #happy, too. Look him up <3",all-rights-reserved,,,,2213380427,L-244
Side A [03] EP Bertrand - The Unhappiness Dance - GROWsutra Jazzy Indie FOLK,https://soundcloud.com/bananasutra/side-a-03-ep-bertrand-the-unhappiness-dance-growsutra-jazzy-indie-folk-3,The Conquest of Happiness,KNOWsutra,"FOLK,INDIE",,The Conquest of Happiness (according to Bertrand Russel) ☰ 2 Songs EPx10 ☰ KNOWsutra,https://soundcloud.com/bananasutra/sets/the-conquest-of-happiness-according-to-bertrand-russel-2-songs-epx10-knowsutra,3,10,"KNOWsutra : BERTRAND (mon chéri),GROWsutra where we be brave",2,1278,11,0,0,4:09,,,https://i1.sndcdn.com/artworks-mzPTVVzYjzKf5bIY-HeAycA-t500x500.png,https://wave.sndcdn.com/zplJgpUBdMnj_m.json,Soundtrack,"Philosophy,the conquest of happiness,bertrand russel,indie jazz","The Conquest of Happiness is a 2-songs EPx10 inspired by Bertrand Russell’s 1930 masterpiece—a philosophical field guide for ordinary people trying to build a life that feels real, meaningful, and free. This EP is an homage to Bertrand Russel, and a soundtrack for anyone who’s trying to stay awake, stay kind, stay curious, and stay human… Think of it as a humble and grateful love letter to curiosity, emotional honesty, and the kind of philosophy that makes you sit up straighter and breathe easier… with humor, compassion, and just enough sASS :)  WHAT IS THE CONQUEST OF HAPPINESS? Bertrand Russell wrote this book  because he saw ordinary people suffering unnecessarily—not from tragedy, but from habits of mind, toxic social pressures, and self-inflicted misery. He argued that happiness isn’t a mystery. It’s not a miracle. It’s a skill. And he gave us a map. This EP is my humble attempt at translating that map into music.  SIDE A : “THE UNHAPPINESS DANCE” A song (x5) songs inspired by the forces that drain joy and distort the mind, i.e. the reasons why people tend to feel unhappy—namely, the emotional chaos, the self-sabotage, and the absurdity of modern misery. Russell’s #unhappiness list, simplified: 1. Competition: Always comparing yourself to others.  2. Boredom / Excitement Extremism: Swinging between “numb” and “thrilled” without ever landing in contentment.  3. Fatigue: Overwork, stress, and no margin for joy.  4. Envy: Measuring your worth by what others have.  5. Guilt & Moral Self-Torment:  Beating yourself up for being human.  6. Fear of Public Opinion: Living your life under imagined surveillance.  SIDE B : “THE CONQUEST OF HAPPINESS” A song (x5) about what actually creates lasting well-being, what makes people truly happy. These songs waltz through the antidotes: curiosity, connection, creativity, pleasure, laughter, kindness, courage, and the everyday magic that makes life feel like life. Russell’s #happiness list, simplified: 1. Zest: Being genuinely interested in life.  2. Affection: Love given and love received.  3. Meaningful Work: Not necessarily glamorous, but engaging.  4. Wide Interests: Multiple passions, not one obsession.  5. Effort & Resilience: The willingness to grow, to try, to adapt.  6. Impersonal Interests: Joy in things outside the self (nature, ideas, art).  7. A Sense of Purpose: Living for something larger than ego.  WHY THIS MATTERS NOW? Because we’re living in a time of distraction, polarization, loneliness, and algorithmic noise that quietly eats away at our sense of self… Because people are anxious, burnt out, overstimulated, overwhelmed, and under-nourished in the soul. And because Russell’s wisdom—nearly 100 years old—feels like it was written yesterday, for the world we’re in right now.  ☰☰☰ NOTE: Lyrics matter, and I’d gladly share mine upon request, as always. But Soundcloud description length is limited, and for this EP, I wanted to tell you more about Bertrand instead of sharing lyrics, because he is a gift to humanity… and, in a world gone unhappy bananas, I hope he may help inspire you to find your path(s) to #happy, too. Look him up <3",all-rights-reserved,,,,2213380433,L-244
